image_name,blur,brightness,noise,best_pipeline
scan_080.png,27380.005475531518,241.70485865724382,56.68774346434123,denoise+clahe+adaptive
scan_081.png,35537.71343822917,237.48226590106006,64.49923400528505,denoise+clahe+adaptive
scan_082.png,33168.78143913286,238.81470848056537,62.17142169748692,denoise+clahe+adaptive
scan_083.png,33914.386050069596,236.77268109540637,65.69422475546554,denoise+clahe+adaptive
scan_084.png,29897.7137758443,240.73847173144875,58.59435570023686,denoise+clahe+adaptive
scan_085.png,33193.1943184906,238.07246024734982,63.482131618655046,denoise+clahe+adaptive
scan_086.png,39603.4992257632,236.91009275618376,65.46511745260423,denoise+clahe+adaptive
scan_087.png,32413.69875817645,240.1302561837456,59.755128583108586,denoise+clahe+adaptive
scan_088.png,28091.431856957086,242.03374558303886,56.020274211393534,denoise+clahe+adaptive
scan_089.png,31914.809928532148,239.96356007067138,60.068274956340225,denoise+clahe+adaptive
scan_090.png,26832.290493903172,242.85708922261483,54.30462195877695,denoise+clahe+adaptive
scan_091.png,33767.33313787581,238.5455167844523,62.65096329725444,denoise+clahe+adaptive
scan_092.png,28306.554201761082,240.22712014134277,59.5721947274001,denoise+clahe+adaptive
scan_093.png,27638.784279710995,242.7523409893993,54.52657972460065,denoise+clahe+adaptive
scan_094.png,30481.330206013004,240.6416077738516,58.78117547606483,denoise+clahe+adaptive
scan_095.png,26171.700860038814,242.84920494699648,54.32136704921744,denoise+clahe+adaptive
scan_096.png,30940.009374624933,240.61682862190813,58.828845667086355,denoise+clahe+adaptive
scan_097.png,35376.58700905984,236.09238074204947,66.81275959555752,denoise+clahe+adaptive
scan_098.png,24662.971505526275,244.44408127208482,50.7969669904417,denoise+clahe+adaptive
scan_099.png,32474.300673211506,239.3012809187279,61.29211682534456,denoise+clahe+adaptive
scan_100.png,33838.2747146846,237.3966651943463,64.6449764418068,denoise+clahe+adaptive
scan_101.png,29922.988495603324,240.86462014134275,58.34991773952269,denoise+clahe+adaptive
scan_102.png,27549.46088209485,242.8875,54.23997459208476,denoise+clahe+adaptive
scan_103.png,31839.27296312345,238.4711793286219,62.78254023544156,denoise+clahe+adaptive
scan_104.png,39131.03399030297,234.77570671378092,68.9069862137277,denoise+clahe+adaptive
scan_105.png,30881.705147546785,240.04803445229683,59.9098484468506,denoise+clahe+adaptive
scan_106.png,24896.188383392226,243.98791961130743,51.834492228916254,denoise+clahe+adaptive
scan_107.png,32693.44412036727,237.87197438162545,63.83006557337863,denoise+clahe+adaptive
scan_108.png,30551.697537169104,239.82389575971732,60.32903481210485,denoise+clahe+adaptive
scan_109.png,33484.14122091469,238.53087455830388,62.676908784800375,denoise+clahe+adaptive
scan_110.png,28069.029230652293,241.73977473498232,56.617346003680645,denoise+clahe+adaptive
scan_111.png,27367.942498314373,242.66448763250884,54.71188891220737,denoise+clahe+adaptive
scan_112.png,31872.87684549328,238.49257950530034,62.7446993359565,denoise+clahe+adaptive
scan_113.png,25324.997207684093,243.4912102473498,52.93665219255076,denoise+clahe+adaptive
scan_114.png,26838.3219761687,242.2331051236749,55.61083157694877,denoise+clahe+adaptive
scan_115.png,33895.142883618144,238.00938604240284,63.5918673772927,denoise+clahe+adaptive
scan_116.png,27757.977689271862,241.7161219081272,56.66504651253562,denoise+clahe+adaptive
scan_117.png,28038.87188782947,241.06060070671379,57.96757686095148,denoise+clahe+adaptive
scan_118.png,33682.030837536986,236.0473277385159,66.88593006624949,denoise+clahe+adaptive
scan_119.png,29903.170824703124,240.32173144876324,59.392818698081214,denoise+clahe+adaptive
scan_120.png,26944.59058587166,242.52820229681979,54.99784247006334,denoise+clahe+adaptive
scan_121.png,27123.237170514985,243.7953180212014,52.26517967392464,denoise+clahe+adaptive
scan_122.png,29994.504526116554,240.0300132508834,59.943691225649495,denoise+clahe+adaptive
scan_123.png,34005.71979207848,236.79182862190814,65.66236514533621,denoise+clahe+adaptive
scan_124.png,32368.319125441696,238.10625,63.42324070037339,denoise+clahe+adaptive
scan_125.png,31088.498448989172,240.47603798586573,59.09877190785122,denoise+clahe+adaptive
scan_126.png,36466.27242258612,237.06439929328621,65.20653653968552,denoise+clahe+adaptive
scan_127.png,28120.727430420662,242.20832597173145,55.661925521517844,denoise+clahe+adaptive
scan_128.png,38170.30676561729,234.90636042402826,68.70315669941036,denoise+clahe+adaptive
scan_129.png,33495.342515037955,238.34840989399294,62.999047802116266,denoise+clahe+adaptive
scan_130.png,30040.458559274197,239.73491607773852,60.49440976671309,denoise+clahe+adaptive
scan_131.png,28041.456812787474,241.9256183745583,56.24080244448815,denoise+clahe+adaptive
scan_132.png,33117.94476768813,238.84962455830387,62.10886499304885,denoise+clahe+adaptive
scan_133.png,27419.92808224239,242.36826413427562,55.33111145439146,denoise+clahe+adaptive
scan_134.png,30630.10662394141,242.2387367491166,55.59921122837012,denoise+clahe+adaptive
scan_135.png,34554.58370141343,237.8415636042403,63.88262159125435,denoise+clahe+adaptive
scan_136.png,30520.965748253504,240.32961572438163,59.377839430955845,denoise+clahe+adaptive
scan_137.png,31722.664511504383,240.07957155477033,59.850564479746964,denoise+clahe+adaptive
scan_138.png,32233.61624478656,239.23595406360425,61.4111274077925,denoise+clahe+adaptive
scan_139.png,25474.92226915086,243.1319125441696,53.716950782574315,denoise+clahe+adaptive
scan_140.png,30533.315820387612,240.58078621908126,58.898096642204315,denoise+clahe+adaptive
scan_141.png,36982.39422144768,234.95704505300353,68.62385495202648,denoise+clahe+adaptive
scan_142.png,26230.00507443087,242.1092093639576,55.865724097773345,denoise+clahe+adaptive
scan_143.png,33116.795936395756,238.34615724381626,63.00301123183844,denoise+clahe+adaptive
scan_144.png,37325.03931095406,235.84571554770318,67.21202215717207,denoise+clahe+adaptive
scan_145.png,33043.55664625789,238.09836572438164,63.436988414456806,denoise+clahe+adaptive
scan_146.png,27326.583922261485,242.2646422261484,55.54571895928752,denoise+clahe+adaptive
scan_147.png,33571.45394176274,238.932972614841,61.95920120708545,denoise+clahe+adaptive
scan_148.png,29225.922802186768,241.89520759717314,56.30263296507241,denoise+clahe+adaptive
scan_149.png,31056.043334481306,238.77416077738516,62.24396471376673,denoise+clahe+adaptive
scan_150.png,35581.3697073134,236.56093197879858,66.0451596706062,denoise+clahe+adaptive
scan_151.png,32758.641391018413,239.38575530035337,61.13777687215533,denoise+clahe+adaptive
scan_152.png,26287.73484019292,242.96071113074206,54.08395496987382,denoise+clahe+adaptive
scan_153.png,30449.73696489023,239.0050574204947,61.82937950240307,denoise+clahe+adaptive
scan_154.png,30753.320970934976,239.49275618374557,60.9415503771287,denoise+clahe+adaptive
scan_155.png,34820.830056151884,237.86972173144878,63.83396059248218,denoise+clahe+adaptive
scan_156.png,28179.031781822407,242.58339222614842,54.882263380098344,denoise+clahe+adaptive
scan_157.png,27464.446113074206,242.05401943462897,55.978805197776836,denoise+clahe+adaptive
scan_158.png,32343.33159193942,238.17720848056538,63.29933272120227,denoise+clahe+adaptive
scan_159.png,30082.10445605631,240.46590106007068,59.11814609480176,denoise+clahe+adaptive
scan_160.png,32064.447879858657,239.04898409893994,61.75009430352675,denoise+clahe+adaptive
scan_161.png,28538.04787835837,241.5122570671378,57.07412056665336,denoise+clahe+adaptive
scan_162.png,35579.93374558304,235.89752650176678,67.12843099833906,denoise+clahe+adaptive
scan_163.png,31504.669941310898,240.17868816254418,59.663751423859765,denoise+clahe+adaptive
scan_164.png,28623.63732182127,241.32866607773852,57.43940092795798,denoise+clahe+adaptive
scan_165.png,29273.31293662168,240.75874558303886,58.555158175488465,denoise+clahe+adaptive
scan_166.png,27989.184045139926,242.34010600706713,55.38953016848565,denoise+clahe+adaptive
scan_167.png,25099.24789052599,243.85163427561838,52.13968931047391,denoise+clahe+adaptive
scan_168.png,37265.01178365582,234.70700088339223,69.01383166864696,denoise+clahe+adaptive
scan_169.png,27064.071313624525,242.76473056537102,54.50038428940132,denoise+clahe+adaptive
scan_170.png,31494.617409975148,239.07151060070672,61.70938358366894,denoise+clahe+adaptive
scan_171.png,28920.04099654759,241.227296819788,57.63984696426459,denoise+clahe+adaptive
scan_172.png,28478.594700738686,240.98288427561837,58.11957481336738,denoise+clahe+adaptive
scan_173.png,31411.03853671726,238.66828621908127,62.432861051792464,denoise+clahe+adaptive
scan_174.png,35441.78434060419,236.03944346289754,66.89872355108483,denoise+clahe+adaptive
scan_175.png,34242.38317904485,237.85170053003534,63.865109333104556,denoise+clahe+adaptive
scan_176.png,26485.624538006152,242.46287544169613,55.13426584418319,denoise+clahe+adaptive
scan_177.png,28709.513870349998,242.3446113074205,55.380188277465294,denoise+clahe+adaptive
scan_178.png,32262.911980631998,239.15260600706713,61.562533832117694,denoise+clahe+adaptive
scan_179.png,31488.01159325436,239.4386925795053,61.0407986808086,denoise+clahe+adaptive
scan_180.png,29491.020135341627,240.06943462897527,59.86962825433998,denoise+clahe+adaptive
scan_181.png,29188.29784283734,240.33412102473497,59.36927768278353,denoise+clahe+adaptive
scan_182.png,30928.80803736897,239.6222835689046,60.70291201659231,denoise+clahe+adaptive
scan_183.png,34823.989378995546,238.05106007067138,63.51939166310402,denoise+clahe+adaptive
scan_184.png,32781.90569280543,238.84286660777386,62.12097919031442,denoise+clahe+adaptive
scan_185.png,33371.840943729396,238.05894434628976,63.50566766072148,denoise+clahe+adaptive
scan_186.png,26676.908342982104,243.1319125441696,53.71695078257431,denoise+clahe+adaptive
scan_187.png,34597.95284767132,238.59056978798586,62.5710420576535,denoise+clahe+adaptive
scan_188.png,30533.02870517292,239.73604240282685,60.492320055944724,denoise+clahe+adaptive
scan_189.png,35706.30700946564,236.83800795053003,65.58544059019373,denoise+clahe+adaptive
scan_190.png,36080.25853188328,235.97186395759718,67.0082437433226,denoise+clahe+adaptive
scan_191.png,32800.287242130624,237.96771201413426,63.66423330538344,denoise+clahe+adaptive
scan_192.png,31756.268287311123,239.65269434628976,60.64670766717437,denoise+clahe+adaptive
scan_193.png,34695.60520238374,237.4484761484099,64.55681677904,denoise+clahe+adaptive
scan_194.png,23778.355781144648,244.8833480565371,49.77348289036912,denoise+clahe+adaptive
scan_195.png,34740.69763871287,238.01276501766785,63.58599506298325,denoise+clahe+adaptive
scan_196.png,34672.05362300017,236.56881625441696,66.03213854525863,denoise+clahe+adaptive
scan_197.png,27670.664953200496,242.71629858657244,54.6026971862177,denoise+clahe+adaptive
scan_198.png,31793.31882340271,238.9532464664311,61.92272484389689,denoise+clahe+adaptive
scan_199.png,37524.939360771685,235.92117932862192,67.09022188807255,denoise+clahe+adaptive
scan_200.png,30790.945846556253,240.32398409893992,59.38853939980466,denoise+clahe+adaptive
scan_201.png,33894.56844259979,238.3821996466431,62.939556731216165,denoise+clahe+adaptive
scan_202.png,27404.131277732817,241.58208922261485,56.93440891590381,denoise+clahe+adaptive
scan_203.png,31478.533568904593,239.21568021201412,61.44800073856752,denoise+clahe+adaptive
scan_204.png,23531.639905975208,245.0725706713781,49.32484795439114,denoise+clahe+adaptive
scan_205.png,32863.186936462385,237.63431978798587,64.23925283530052,denoise+clahe+adaptive
scan_206.png,24817.204835303834,244.23571113074206,51.27400654132605,denoise+clahe+adaptive
scan_207.png,27052.008371928412,242.26238957597172,55.55037298536252,denoise+clahe+adaptive
scan_208.png,31509.83976331751,238.47455830388694,62.77656735802939,denoise+clahe+adaptive
scan_209.png,34713.12517517816,237.8933745583039,63.79304706337537,denoise+clahe+adaptive
scan_210.png,29273.88734719343,241.17661219081273,57.739742299559744,denoise+clahe+adaptive
scan_211.png,31475.94865155825,239.125574204947,61.61153449976613,denoise+clahe+adaptive
scan_212.png,26323.349259783936,243.04631183745582,53.90083321027065,denoise+clahe+adaptive
scan_213.png,28420.577847671324,242.31983215547703,55.43154466355851,denoise+clahe+adaptive
scan_214.png,30041.03301551584,240.25753091872792,59.514613508886356,denoise+clahe+adaptive
scan_215.png,27214.283525827024,241.43116166077738,57.23583145745163,denoise+clahe+adaptive
scan_216.png,33862.97471940591,237.38765459363958,64.66029204936335,denoise+clahe+adaptive
scan_217.png,32652.3726798268,237.99361749116608,63.61926197085186,denoise+clahe+adaptive
scan_218.png,32497.85208006435,239.84191696113075,60.295469925180996,denoise+clahe+adaptive
scan_219.png,33938.512004503886,237.72667844522968,64.080647304252,denoise+clahe+adaptive
scan_220.png,33393.3819452963,238.01501766784452,63.58207978570702,denoise+clahe+adaptive
scan_221.png,30837.47438162544,239.77659010600706,60.417028346052206,denoise+clahe+adaptive
scan_222.png,27560.949641568677,242.63632950530035,54.771120383345306,denoise+clahe+adaptive
scan_223.png,25843.990864038755,243.14092314487633,53.69755016945194,denoise+clahe+adaptive
scan_224.png,30505.456267010373,240.21022526501767,59.604153552491404,denoise+clahe+adaptive
scan_225.png,35351.59942988767,236.84363957597174,65.5760511488759,denoise+clahe+adaptive
scan_226.png,32788.51159325436,239.47698763250884,60.97051943971745,denoise+clahe+adaptive
scan_227.png,31332.342192646127,240.1798144876325,59.66162424065173,denoise+clahe+adaptive
scan_228.png,33151.261479024506,239.5535777385159,60.82964504251504,denoise+clahe+adaptive
scan_229.png,33205.257463164024,239.14922703180213,61.568661697336786,denoise+clahe+adaptive
scan_230.png,32127.06028644501,239.54569346289753,60.84416633021117,denoise+clahe+adaptive
scan_231.png,35197.07895191161,237.46875,64.52227540499095,denoise+clahe+adaptive
scan_232.png,26936.548761750597,242.73769876325088,54.557518123080406,denoise+clahe+adaptive
scan_233.png,29827.346589309527,240.61119699646642,58.8396729598879,denoise+clahe+adaptive
scan_234.png,32458.216750950014,239.5423144876325,60.850388365683045,denoise+clahe+adaptive
scan_235.png,31365.658888759208,239.95792844522967,60.078817646551606,denoise+clahe+adaptive
scan_236.png,31572.452154680563,239.87007508833923,60.2429765586081,denoise+clahe+adaptive
scan_237.png,26793.80398593235,243.26819787985866,53.422601580697,denoise+clahe+adaptive
scan_238.png,33956.03189610738,238.90368816254417,62.011839706483606,denoise+clahe+adaptive
scan_239.png,27603.74433665935,241.9830609540636,56.12378065123694,denoise+clahe+adaptive
scan_240.png,37402.29956897122,236.47871024734982,66.18074276422236,denoise+clahe+adaptive
scan_241.png,31131.8676003215,238.80344522968198,62.191583674989204,denoise+clahe+adaptive
scan_242.png,28410.812507666757,241.54379416961132,57.0110779708587,denoise+clahe+adaptive
scan_243.png,32092.307529650123,239.32718639575972,61.244839642275274,denoise+clahe+adaptive
scan_244.png,31439.75972498125,239.65269434628976,60.64670766717437,denoise+clahe+adaptive
scan_245.png,34032.430328946546,238.31462014134274,63.058464641393805,denoise+clahe+adaptive
scan_246.png,35550.63794884441,236.21177120141343,66.61832182103913,denoise+clahe+adaptive
scan_247.png,29791.732220462844,241.3680874558304,57.361212148553506,denoise+clahe+adaptive
scan_248.png,31300.17435827203,239.92639134275618,60.13781281062222,denoise+clahe+adaptive
scan_249.png,31283.515979768894,239.27312279151943,61.34345133290039,denoise+clahe+adaptive
scan_250.png,29343.105674526447,240.27329946996466,59.48472851629792,denoise+clahe+adaptive
scan_251.png,32809.47811574466,238.02064929328623,63.572290188339394,denoise+clahe+adaptive
scan_252.png,28130.205589242898,241.17435954063603,57.7441770486532,denoise+clahe+adaptive
scan_253.png,33074.28830070102,238.66715989399293,62.4348665498967,denoise+clahe+adaptive
scan_254.png,39153.43659631004,234.64843197879858,69.1047286694968,denoise+clahe+adaptive
scan_255.png,34991.43445638944,237.82692137809187,63.90790576472002,denoise+clahe+adaptive
scan_256.png,33023.45173328218,239.41391342756182,61.086217605350186,denoise+clahe+adaptive
scan_257.png,33898.87662464523,237.4518551236749,64.55106160910448,denoise+clahe+adaptive
scan_258.png,27030.1802069397,243.01139575971732,53.975619029724534,denoise+clahe+adaptive
scan_259.png,35938.94961884396,234.97957155477033,68.58856827783335,denoise+clahe+adaptive
scan_260.png,29257.80344522968,240.8511042402827,58.376169517265936,denoise+clahe+adaptive
scan_261.png,26853.25706206338,243.18147084805653,53.61014178707463,denoise+clahe+adaptive
scan_262.png,26399.460643376042,242.40430653710249,55.25622443876879,denoise+clahe+adaptive
scan_263.png,29648.987406586344,241.27234982332155,57.5508680706012,denoise+clahe+adaptive
scan_264.png,32784.77782685513,239.10980565371025,61.64009475934498,denoise+clahe+adaptive
scan_265.png,27261.673726229572,242.24098939929328,55.59456224911989,denoise+clahe+adaptive
scan_266.png,37340.26153236117,236.37846731448764,66.34553003215852,denoise+clahe+adaptive
scan_267.png,28154.90591365348,242.36826413427562,55.33111145439146,denoise+clahe+adaptive
scan_268.png,28005.55516634424,241.4717093639576,57.1550475868718,denoise+clahe+adaptive
scan_269.png,27417.917578005017,243.0677120141343,53.85493421979201,denoise+clahe+adaptive
scan_270.png,32693.156911275564,239.1233215547703,61.615615594428235,denoise+clahe+adaptive
scan_271.png,33349.151108332895,238.05669169611306,63.50958920675367,denoise+clahe+adaptive
scan_272.png,34656.54427876673,238.06908127208482,63.488016716913634,denoise+clahe+adaptive
scan_273.png,33127.99723813068,238.0488074204947,63.52331208230862,denoise+clahe+adaptive
scan_274.png,38195.294385384936,235.74997791519434,67.36610632476791,denoise+clahe+adaptive
scan_275.png,34916.47194722239,236.23542402826854,66.57970833063658,denoise+clahe+adaptive
scan_276.png,33038.0996024735,239.38462897526503,61.13983806870352,denoise+clahe+adaptive
scan_277.png,34524.71355499624,236.71749116607774,65.78593788483776,denoise+clahe+adaptive
scan_278.png,30745.56624934253,240.22599381625443,59.5743259981829,denoise+clahe+adaptive
scan_279.png,30145.004053973844,239.45220848056536,61.016006230529605,denoise+clahe+adaptive
scan_280.png,27085.325007148294,241.93800795053002,56.21558801893319,denoise+clahe+adaptive
scan_281.png,30767.107220462844,239.9004858657244,60.18621750159329,denoise+clahe+adaptive
scan_282.png,30691.282914027182,239.5310512367491,60.87112253596852,denoise+clahe+adaptive
scan_283.png,33728.84661975613,238.2526722614841,63.16720341237445,denoise+clahe+adaptive
scan_284.png,28984.376685593525,241.59447879858658,56.909576590226706,denoise+clahe+adaptive
scan_285.png,36947.06701094836,235.87612632508834,67.16297523761506,denoise+clahe+adaptive
scan_286.png,32371.191173226034,239.05348939929328,61.74195496452765,denoise+clahe+adaptive
scan_287.png,28060.70004266933,241.27572879858658,57.5441876852083,denoise+clahe+adaptive
scan_288.png,30781.7550338354,239.26749116607775,61.35371152946441,denoise+clahe+adaptive
scan_289.png,30645.61608488681,239.80812720848056,60.35838436310027,denoise+clahe+adaptive
scan_290.png,27247.31275151511,242.93593197879858,54.13682303373727,denoise+clahe+adaptive
scan_291.png,30669.167603377176,239.59525176678446,60.75281500754683,denoise+clahe+adaptive
scan_292.png,29306.62963273476,240.14377208480565,59.72964599347931,denoise+clahe+adaptive
scan_293.png,25655.86648593235,242.61267667844524,54.820814185159016,denoise+clahe+adaptive
scan_294.png,31082.466971798072,240.30145759717314,59.431314674615344,denoise+clahe+adaptive
scan_295.png,27348.986507970814,242.73431978798587,54.564654704306605,denoise+clahe+adaptive
scan_296.png,32290.19713612356,239.14697438162545,61.57274649898828,denoise+clahe+adaptive
scan_297.png,31816.583087131483,239.98608657243815,60.02608039525775,denoise+clahe+adaptive
scan_298.png,35803.959759983816,236.92698763250883,65.43687322660487,denoise+clahe+adaptive
scan_299.png,28264.046814713554,240.99640017667843,58.09317642318472,denoise+clahe+adaptive
scan_300.png,29255.505736975043,241.38047703180212,57.33661091317824,denoise+clahe+adaptive
scan_301.png,32824.98763250883,238.2064929328622,63.248102125724955,denoise+clahe+adaptive
scan_302.png,27732.70291369406,241.20026501766785,57.69315154255398,denoise+clahe+adaptive
scan_303.png,28790.50799879226,241.79496466431095,56.50584971827173,denoise+clahe+adaptive
scan_304.png,35417.08392992825,237.04187279151944,65.24437221191246,denoise+clahe+adaptive
scan_305.png,33334.50326705095,237.14211572438163,65.07577475129519,denoise+clahe+adaptive
scan_306.png,34991.43450713376,235.94483215547703,67.0519826609953,denoise+clahe+adaptive
scan_307.png,34182.93016634424,237.82579505300353,63.90985014786579,denoise+clahe+adaptive
scan_308.png,27129.268558903517,241.68345848056538,56.730836494952236,denoise+clahe+adaptive
scan_309.png,36318.645297723466,235.10008833922262,68.39934933456232,denoise+clahe+adaptive
scan_310.png,34220.555039428305,237.54759275618375,64.3877110058211,denoise+clahe+adaptive
scan_311.png,29396.23987915788,240.69905035335688,58.67047808820183,denoise+clahe+adaptive
scan_312.png,28324.074314102418,242.1643992932862,55.75235900578399,denoise+clahe+adaptive
scan_313.png,36153.78503365006,236.72537544169612,65.77284667414455,denoise+clahe+adaptive
scan_314.png,26379.068572052947,242.6092977031802,54.82790878996417,denoise+clahe+adaptive
scan_315.png,34532.468307035284,237.82016342756182,63.91957087869136,denoise+clahe+adaptive
scan_316.png,31303.907944528906,240.10885600706715,59.79544755898746,denoise+clahe+adaptive
